Order_ID,Customer_Name,City,Region,Category,Product,Quantity,Unit_Price,Total_Sales,Profit,Payment_Method,Order_Date
ORD00244,Manuel Leon,North Amy,South,Electronics,Headphones,6,3530,21180,1860.83,Net Banking,2025-12-08
ORD00245,John French,Kimstad,East,Sports,Gym Gloves,1,1231,1231,221.17,Net Banking,2025-07-28
ORD00246,Alexander Bailey,New Caitlynborough,East,Sports,Gym Gloves,6,1518,9108,1502.05,Card,2025-06-29
ORD00247,Taylor Brown,Phelpsmouth,South,Clothing,Shoes,4,2119,8476,1015.01,Card,2024-11-01
ORD00248,Laura Roberts,North Michaeltown,East,Clothing,Jeans,8,2697,21576,3666.86,Card,2025-07-27
ORD00249,Jason Salazar,Nolanberg,East,Electronics,Headphones,7,2927,20489,5914.2,UPI,2024-05-29
ORD00250,Joshua Rodriguez,West Veronicaville,South,Clothing,T-Shirt,6,3723,22338,4780.18,Cash,2025-05-05
ORD00251,Vincent Rollins,Lake Cassandraburgh,South,Sports,Tennis Racket,9,2325,20925,1764.36,Cash,2025-09-22
ORD00252,Jacob Stevens,New Andrew,West,Electronics,Phone,4,530,2120,159.1,UPI,2024-12-04
ORD00253,Mrs. Jacqueline Ho MD,Port Kimberlyhaven,West,Furniture,Chair,9,1393,12537,1902.2,Cash,2025-05-02
ORD00254,Dr. Cindy Turner MD,Jamesshire,South,Clothing,Jacket,5,584,2920,808.79,UPI,2024-04-01
ORD00255,John Moody,Port Samantha,West,Furniture,Bed,3,397,1191,356.46,Cash,2025-02-10
ORD00256,Brian White,Riveraview,East,Clothing,T-Shirt,1,2544,2544,488.42,Card,2024-04-19
ORD00257,Molly Evans,East Jessicastad,North,Groceries,Eggs,3,4230,12690,2119.3,Card,2024-07-16
ORD00258,Tammy Lee,West Donnaberg,East,Furniture,Bed,5,1625,8125,434.86,Cash,2024-12-11
ORD00259,Jessica Fuentes,Millerton,North,Furniture,Bed,7,4321,30247,3992.05,Cash,2025-02-14
ORD00260,James Brown,Williamsburgh,South,Furniture,Bed,6,2132,12792,661.44,Net Banking,2025-01-27
ORD00261,Brenda Pearson,East Daniellehaven,East,Clothing,Jacket,5,4871,24355,5619.2,Card,2024-01-12
ORD00262,Michael Good,East Aaron,East,Furniture,Chair,2,3912,7824,991.31,UPI,2025-02-19
ORD00263,Marie Wagner,Bellmouth,West,Clothing,Jacket,10,1909,19090,2000.29,Cash,2024-05-16
ORD00264,Traci Clark,Austinburgh,South,Groceries,Bread,7,4599,32193,8956.07,Cash,2025-07-04
ORD00265,Jason Ingram,Ramosland,North,Sports,Football,9,3759,33831,6158.71,UPI,2025-01-05
ORD00266,Richard Haney,Susantown,West,Electronics,Phone,10,4496,44960,3932.34,UPI,2024-12-01
ORD00267,William Jackson,North Jaime,West,Furniture,Bed,2,4280,8560,1381.33,Cash,2024-02-26
ORD00268,Dr. Deanna Robinson,Lake Stacyfurt,East,Sports,Gym Gloves,8,4719,37752,2432.52,UPI,2025-04-18
ORD00269,Tyler Thompson,Lake Richardton,West,Groceries,Bread,1,1885,1885,366.78,Card,2024-02-16
ORD00270,Julie Good,Robinsonshire,South,Electronics,Laptop,2,3967,7934,459.65,Cash,2025-02-22
ORD00271,Kathryn Baker,Lake Kaitlynshire,West,Groceries,Bread,7,3774,26418,7064.31,UPI,2025-01-21
ORD00272,Sandra Moreno,New Elizabeth,West,Sports,Cricket Bat,6,1071,6426,608.02,Cash,2025-07-04
ORD00273,Jessica Sanchez,Mayofurt,West,Furniture,Chair,1,2544,2544,421.67,Net Banking,2025-07-11
ORD00274,Claudia Martinez,Romeroborough,North,Furniture,Table,8,2935,23480,2084.56,UPI,2024-07-12
ORD00275,Timothy King,West Jonathan,North,Groceries,Rice,4,1788,7152,477.92,Net Banking,2025-08-31
ORD00276,Jillian Robinson,Debrabury,South,Sports,Football,4,462,1848,278.25,UPI,2024-08-27
ORD00277,Steven Marshall,Nicolefort,East,Furniture,Sofa,4,4819,19276,2500.6,Cash,2025-09-04
ORD00278,Christopher Collins,Port John,North,Clothing,Jeans,9,1910,17190,2636.77,Cash,2024-10-08
ORD00279,David Collins,Clarkborough,West,Groceries,Eggs,1,2921,2921,833.64,Card,2025-11-18
ORD00280,David Wheeler,Longfort,West,Groceries,Eggs,3,2556,7668,1105.07,Cash,2025-07-04
ORD00281,Jessica Stafford,Sandramouth,West,Furniture,Sofa,3,3893,11679,3254.77,Net Banking,2025-07-29
ORD00282,Gina Warren,Charlesfurt,North,Sports,Cricket Bat,7,2089,14623,1663.35,Net Banking,2024-12-04
ORD00283,Dale Clark,Alyssachester,North,Clothing,T-Shirt,9,1660,14940,939.49,UPI,2025-01-21
ORD00284,Catherine Cortez,Williamsbury,East,Furniture,Table,8,1811,14488,3873.63,UPI,2024-12-06
ORD00285,Timothy Yang,Tuckershire,South,Furniture,Table,2,4023,8046,2241.7,Net Banking,2025-12-13
ORD00286,Patrick Thompson,Ryanton,East,Furniture,Sofa,5,3218,16090,2679.99,Card,2025-10-26
ORD00287,Joseph James,Clarkbury,East,Clothing,Jacket,9,4173,37557,6253.28,Cash,2025-04-25
ORD00288,Sharon Martinez,East Lee,South,Clothing,Jacket,7,474,3318,632.51,UPI,2024-08-14
ORD00289,Joe Mills,Lake Billytown,West,Clothing,Shoes,5,1348,6740,667.58,Cash,2024-08-23
ORD00290,Christopher Edwards,Perryland,West,Groceries,Bread,5,4102,20510,5981.27,Net Banking,2025-10-19
ORD00291,Joseph Ho,North William,South,Furniture,Sofa,3,1246,3738,860.03,UPI,2025-05-15
ORD00292,Carmen George,Port Andrewshire,South,Sports,Football,2,497,994,239.64,Cash,2025-02-26
ORD00293,Mr. Joe Knight,Jacksonmouth,North,Electronics,Phone,1,1891,1891,333.64,Net Banking,2025-01-17
ORD00294,Justin Wu,West Lynnshire,North,Groceries,Rice,1,4459,4459,837.89,Card,2024-01-13
ORD00295,Kent Mclaughlin,East Tonya,West,Sports,Tennis Racket,1,4214,4214,1067.36,Cash,2025-11-21
ORD00296,Tanya Garcia,Martinshire,East,Electronics,Laptop,9,1319,11871,1308.69,Card,2025-09-26
ORD00297,Lori Johnson,Steventon,South,Clothing,Shoes,2,3156,6312,1829.37,Cash,2025-04-15
ORD00298,Charles Byrd,Lake Travisville,West,Clothing,T-Shirt,1,865,865,130.89,UPI,2025-01-21
ORD00299,Garrett Price,West Anthonyberg,East,Electronics,Phone,2,4194,8388,2192.06,UPI,2025-10-22
ORD00300,Philip Miles,West Jenniferville,West,Sports,Football,4,1831,7324,2016.43,Card,2025-12-09
ORD00301,Luis Swanson,Danielstown,South,Electronics,Laptop,5,4548,22740,4340.55,Card,2024-02-03
ORD00302,Matthew Davidson,Port Kelseyside,West,Electronics,Phone,10,1281,12810,3049.59,UPI,2025-12-30
ORD00303,Donald Allen,Drewstad,East,Clothing,Jeans,10,2069,20690,3965.73,Net Banking,2025-02-02
ORD00304,Ann Woodard,Port Angela,South,Furniture,Chair,9,2933,26397,1674.21,UPI,2025-03-23
ORD00305,Robin Chan,South Kelly,West,Clothing,Shoes,6,342,2052,427.91,Cash,2025-04-06
ORD00306,Rose Warren,Quinnview,West,Clothing,Shoes,7,1621,11347,2495.47,UPI,2025-11-07
ORD00307,Christopher Crane,New Markton,West,Sports,Tennis Racket,4,702,2808,197.99,Cash,2024-06-06
ORD00308,Jenna Montes,East Kevin,West,Groceries,Bread,6,972,5832,425.04,Card,2024-11-11
ORD00309,Logan Adams,Kimberlyfort,West,Clothing,T-Shirt,3,815,2445,236.79,UPI,2025-04-04
ORD00310,Matthew Martinez,New Emilyshire,East,Electronics,Laptop,6,4640,27840,2039.73,Net Banking,2025-09-04
ORD00311,Victoria Martin,Lake Chelseaside,South,Electronics,Tablet,7,3276,22932,5613.58,Cash,2025-07-26
ORD00312,Sarah Hughes,East Chad,South,Groceries,Milk,3,2302,6906,865.2,UPI,2025-05-19
ORD00313,Sandra Lopez,West Ashleeberg,East,Furniture,Bed,5,3549,17745,2217.03,Card,2024-03-19
ORD00314,Charles Taylor,Karenport,East,Furniture,Bed,10,1701,17010,2797.56,UPI,2024-05-18
ORD00315,Kenneth Mann,South Billymouth,West,Groceries,Bread,10,3212,32120,8062.73,Card,2024-12-03
ORD00316,Elizabeth Wilson,Lake Christopher,South,Groceries,Milk,5,2726,13630,2736.94,Net Banking,2025-12-12
ORD00317,Cynthia Welch,West Lori,West,Clothing,Jeans,7,2714,18998,2334.13,Cash,2025-12-12
ORD00318,Cameron Schroeder,Lake Isaacmouth,South,Clothing,Shoes,5,3318,16590,2343.4,Cash,2025-07-31
ORD00319,Sean Walker,West Megan,North,Sports,Football,8,1817,14536,2320.15,Net Banking,2024-10-25
ORD00320,Michael Taylor,Lake Stephanieville,West,Groceries,Milk,5,2082,10410,1178.1,Net Banking,2024-06-06
ORD00321,Timothy Rodriguez,Reeveshaven,West,Electronics,Headphones,10,4025,40250,7871.33,UPI,2025-07-01
ORD00322,Jack Smith,Port Catherinemouth,South,Clothing,T-Shirt,2,2133,4266,914.63,UPI,2024-12-29
ORD00323,Angela Martinez,Lake Melindahaven,East,Sports,Gym Gloves,6,3626,21756,1664.03,Cash,2024-04-10
ORD00324,Walter Taylor,Kellyhaven,South,Sports,Cricket Bat,8,3164,25312,3740.7,Card,2025-11-26
ORD00325,Christian Cervantes,Annefurt,North,Electronics,Headphones,2,2520,5040,776.13,Cash,2024-03-28
ORD00326,Joshua Perez,Wallaceton,West,Clothing,Jacket,6,3830,22980,5654.63,Card,2025-06-17
ORD00327,Laura Dickson,South Ryanborough,North,Groceries,Rice,8,3806,30448,3949.94,UPI,2024-11-03
ORD00328,Amy Nichols DDS,North Mistyfort,South,Electronics,Tablet,2,1446,2892,816.93,Cash,2024-09-06
ORD00329,Monica Gregory,Fieldsside,South,Clothing,Shoes,8,1999,15992,3989.03,Cash,2025-10-06
ORD00330,Kaitlyn Foster,Matthewfurt,West,Groceries,Eggs,1,1716,1716,278.67,UPI,2025-03-15
ORD00331,Timothy Goodwin,Barryburgh,South,Furniture,Table,5,612,3060,594.67,Card,2025-07-03
ORD00332,Calvin Orozco,Lisafurt,East,Clothing,Jeans,8,1033,8264,955.22,Net Banking,2025-05-16
ORD00333,Carrie Watts,Jamesshire,South,Sports,Gym Gloves,10,1035,10350,1417.75,Card,2025-04-13
ORD00334,Ruben Green,Klinechester,North,Sports,Football,3,2665,7995,635.33,Cash,2024-11-08
ORD00335,Linda Peterson,Maxville,West,Clothing,Jeans,9,3282,29538,4565.39,Net Banking,2024-05-21
ORD00336,Courtney Lawrence,Michaelshire,East,Furniture,Bed,9,1519,13671,2580.1,Cash,2025-05-16
ORD00337,Michael Green,Sarahburgh,West,Furniture,Sofa,8,539,4312,1148.63,Cash,2024-01-10
ORD00338,Willie Benson,North Jesseview,West,Furniture,Bed,9,4240,38160,8138.29,Net Banking,2025-02-22
ORD00339,Cynthia Robinson,New Seanfort,East,Groceries,Eggs,3,777,2331,446.04,UPI,2024-08-13
ORD00340,Dr. Samantha Harris,Julieberg,West,Clothing,Jeans,9,2464,22176,2041.35,UPI,2025-04-13
ORD00341,Darlene Dixon,Rebeccamouth,North,Sports,Football,5,4549,22745,5818.64,Net Banking,2025-01-10
ORD00342,Marie Morris,Port Aaron,South,Sports,Cricket Bat,7,938,6566,1536.43,Card,2025-10-31
ORD00343,Tyler Ortega,East Scott,West,Electronics,Headphones,5,2955,14775,3923.5,UPI,2024-03-30
ORD00344,Richard Walker,South Cherylfurt,West,Furniture,Table,10,2972,29720,7883.59,Cash,2025-09-16
ORD00345,Martin Owens,Prestonberg,East,Sports,Cricket Bat,4,1795,7180,1804.77,Card,2025-08-06
ORD00346,Laurie Gonzalez,Ellisonchester,North,Sports,Cricket Bat,6,2497,14982,1832.8,Cash,2024-09-30
ORD00347,Laurie Griffith,North Davidberg,South,Groceries,Rice,5,1139,5695,1283.41,Cash,2024-05-15
ORD00348,Joseph Lawson,East Eduardoside,East,Clothing,Jeans,7,4109,28763,2460.47,Net Banking,2025-10-09
ORD00349,Breanna Morgan,Mcphersontown,East,Groceries,Eggs,2,862,1724,259.83,Net Banking,2024-10-11
ORD00350,Tammy Schneider,West Gregory,West,Groceries,Bread,10,120,1200,320.67,Card,2024-04-05
ORD00351,Cynthia Grant,Arnoldmouth,East,Electronics,Headphones,4,3619,14476,3708.92,Card,2025-05-21
ORD00352,Danielle Reynolds,Jessicafort,East,Clothing,Jacket,9,4834,43506,3595.71,UPI,2025-05-11
ORD00353,Darlene Kim,East Emmaville,West,Electronics,Laptop,8,233,1864,151.09,Net Banking,2024-06-10
ORD00354,Jillian Moss,North Alanmouth,South,Electronics,Headphones,4,1180,4720,1276.93,Card,2024-11-05
ORD00355,Crystal Russell,Clarkmouth,South,Electronics,Tablet,5,775,3875,553.97,UPI,2025-10-26
ORD00356,Richard Lewis,Ramirezstad,North,Groceries,Bread,4,3616,14464,3093.43,UPI,2025-12-21
ORD00357,Kristin Manning,West Josephmouth,West,Furniture,Bed,2,1187,2374,471.05,UPI,2025-06-15
ORD00358,Jennifer Bradley,Hansenport,North,Electronics,Tablet,2,3559,7118,1590.93,Cash,2025-05-04
ORD00359,Michael Velasquez,Port Ginaton,South,Groceries,Rice,2,945,1890,242.56,Net Banking,2024-11-02
ORD00360,John Manning,Jessicaton,South,Furniture,Table,2,4445,8890,1696.41,Net Banking,2025-09-16
ORD00361,Alexander Huff,Port Jennifershire,South,Clothing,Jeans,3,3472,10416,2125.06,UPI,2025-03-29
ORD00362,Anna Sims,Wilsonburgh,West,Electronics,Phone,2,4929,9858,2292.01,Card,2024-12-25
ORD00363,Richard Lowe,Moonstad,East,Furniture,Table,5,790,3950,442.56,UPI,2025-09-07
ORD00364,Lisa Rowe,Josephside,East,Clothing,Jeans,9,4274,38466,3737.42,UPI,2025-02-05
ORD00365,Richard Miller,West Samuel,North,Furniture,Bed,7,1023,7161,789.65,UPI,2025-10-15
ORD00366,Adam Clark,Michellefurt,West,Clothing,Jacket,3,3268,9804,2600.06,Card,2025-08-05
ORD00367,Nicole Mahoney,New Brianhaven,North,Sports,Cricket Bat,8,697,5576,302.07,Card,2024-03-10
ORD00368,Jamie Stein,North John,West,Furniture,Chair,1,3360,3360,593.55,Net Banking,2025-10-05
ORD00369,Jeffrey Gallegos,North Johnberg,North,Groceries,Rice,9,4504,40536,8269.82,Card,2024-10-11
ORD00370,Derek Marks,New Cole,North,Electronics,Phone,3,4494,13482,1775.41,Card,2025-08-23
ORD00371,Nancy Hernandez,New Stephen,North,Groceries,Milk,1,2102,2102,150.4,Net Banking,2025-03-20
ORD00372,Regina Taylor,East Monicamouth,South,Sports,Football,5,1538,7690,614.13,UPI,2025-12-25
ORD00373,Jennifer Casey,South Rebeccatown,South,Furniture,Bed,6,4384,26304,4716.46,Card,2024-09-22
ORD00374,Rodney Myers,Sandraberg,East,Furniture,Sofa,2,340,680,90.95,UPI,2025-03-15
ORD00375,Natalie Bonilla,Melissatown,West,Clothing,T-Shirt,8,3828,30624,5441.75,Cash,2024-02-26
ORD00376,Katherine Miller,Morganview,North,Clothing,Jeans,5,942,4710,1288.5,Cash,2025-11-21
ORD00377,Ashley Nicholson,Kendrafort,East,Sports,Football,1,200,200,22.23,Net Banking,2025-04-28
ORD00378,Julia Ortega,Timothystad,West,Furniture,Table,1,4629,4629,1160.86,Cash,2025-11-02
ORD00379,Joshua Thomas,Patrickside,East,Clothing,Jeans,7,2720,19040,2243.19,UPI,2024-03-20
ORD00380,Lori Villegas,Port Richardmouth,West,Sports,Football,3,1928,5784,1452.27,UPI,2024-02-17
ORD00381,Sharon Rhodes,Port Davidton,North,Groceries,Bread,5,2781,13905,995.55,Card,2025-04-12
ORD00382,Jennifer Mcneil,Nicoletown,West,Furniture,Sofa,10,2589,25890,6081.41,Card,2024-09-05
ORD00383,Jenna Hampton,Stanleyfurt,South,Sports,Gym Gloves,4,4577,18308,4396.13,UPI,2024-09-08
ORD00384,Rebecca Irwin,South Margaret,North,Groceries,Rice,4,4536,18144,2478.58,Card,2025-12-11
ORD00385,Vicki Williams,Lake Ebonyland,West,Electronics,Headphones,5,951,4755,481.67,Net Banking,2024-08-31
ORD00386,Christina Smith,East Felicia,West,Electronics,Phone,5,862,4310,262.8,Card,2024-08-25
ORD00387,Melissa Barnes,Vegachester,West,Groceries,Rice,10,882,8820,1555.47,UPI,2025-10-14
ORD00388,Christopher Payne,East Heather,East,Sports,Football,7,1170,8190,894.29,Net Banking,2024-09-24
ORD00389,Sarah Werner,Vancemouth,South,Clothing,Jacket,8,2327,18616,2018.03,UPI,2024-07-26
ORD00390,Jacob Lee,East Charleshaven,North,Furniture,Chair,3,3782,11346,1889.27,Card,2025-02-20
ORD00391,Scott Farmer,Lake Victoria,North,Furniture,Bed,5,3895,19475,2264.01,Cash,2024-05-02
ORD00392,Christine Murphy,Padillaview,South,Clothing,T-Shirt,4,2785,11140,970.08,Card,2025-12-29
ORD00393,Evelyn Williams,Jordanshire,North,Groceries,Rice,5,2231,11155,2844.77,Net Banking,2024-06-27
ORD00394,Emily Olsen,West Amy,North,Groceries,Milk,2,3885,7770,586.46,UPI,2024-05-23
ORD00395,Michael Holt,West Karenburgh,North,Electronics,Phone,3,1723,5169,1322.84,Card,2025-01-16
ORD00396,Heather Flores,Haydenside,South,Electronics,Laptop,2,1719,3438,947.6,UPI,2025-03-30
ORD00397,Justin Castro,Brianfurt,West,Clothing,T-Shirt,1,3876,3876,242.87,Net Banking,2025-08-10
ORD00398,Michael Jones,Port Seantown,South,Groceries,Rice,7,3595,25165,2345.42,Card,2024-08-07
ORD00399,John Bell,Dylanshire,South,Clothing,Shoes,3,383,1149,233.85,Card,2025-09-23
ORD00400,Victoria Garcia,East Kevin,West,Groceries,Eggs,9,4024,36216,2362.9,Cash,2024-10-13
ORD00401,Erik Clark,Terrymouth,North,Groceries,Milk,9,2141,19269,4001.95,Net Banking,2025-07-10
ORD00402,Helen Freeman MD,North Dominicberg,East,Clothing,Shoes,9,4070,36630,4981.99,Net Banking,2025-08-02
ORD00403,Connor Clark,Jamesport,East,Clothing,Jeans,1,2712,2712,540.44,UPI,2024-01-31
ORD00404,Ashley Jordan,Matthewton,South,Groceries,Bread,10,2006,20060,5887.51,Cash,2024-04-12
ORD00405,Christopher Chase,East Deborahfurt,East,Clothing,T-Shirt,4,4816,19264,5039.97,Cash,2025-02-01
ORD00406,Peter Hutchinson,South Gabriella,East,Furniture,Table,10,2705,27050,6804.5,UPI,2025-12-15
ORD00407,Linda Caldwell,West Sonya,East,Clothing,Jeans,10,1642,16420,4255.64,Cash,2025-05-19
ORD00408,Karen Nelson,Calvintown,North,Groceries,Rice,2,560,1120,121.13,Net Banking,2024-08-12
ORD00409,Dorothy Barton,Spencetown,South,Electronics,Tablet,10,1750,17500,4403.2,Card,2024-12-14
ORD00410,Jeffrey Carr,Lake Russell,North,Electronics,Laptop,3,4905,14715,3328.15,Card,2024-05-25
ORD00411,Julie Valentine,Cindyville,East,Electronics,Tablet,7,4900,34300,2581.35,Cash,2024-11-05
ORD00412,Corey Williams,South Donaldshire,East,Furniture,Bed,8,2699,21592,2019.95,Cash,2025-07-29
ORD00413,Brian Bell,West Samanthaport,South,Sports,Cricket Bat,7,2613,18291,4270.93,Cash,2024-10-28
ORD00414,Amanda Gomez,Jasonborough,South,Electronics,Headphones,10,365,3650,348.65,UPI,2024-11-21
ORD00415,Nicole Miller,Joeport,South,Groceries,Milk,6,737,4422,484.2,UPI,2024-11-23
ORD00416,David Fernandez,Lake Micheleburgh,North,Clothing,Shoes,1,2272,2272,232.7,Card,2025-12-10
ORD00417,Bruce Wilson,East Michellehaven,South,Clothing,T-Shirt,1,494,494,72.36,Net Banking,2025-03-05
ORD00418,Taylor Rodriguez,Robinchester,South,Groceries,Eggs,6,4573,27438,3946.6,Cash,2025-05-05
ORD00419,Dr. Amanda Mcgrath,Brockborough,North,Groceries,Rice,1,2515,2515,138.37,UPI,2024-09-24
ORD00420,Peter Frank,Reginaldburgh,North,Clothing,Jeans,7,1418,9926,2312.72,Card,2025-07-14
ORD00421,Cindy Douglas,Martinezhaven,West,Sports,Gym Gloves,1,3633,3633,1037.62,Cash,2024-06-17
ORD00422,Samuel Salas,South James,East,Electronics,Laptop,6,1783,10698,3140.93,Card,2025-02-23
ORD00423,Derek Johnson,North Heather,West,Clothing,Jeans,2,506,1012,150.0,Cash,2025-07-16
ORD00424,Donald Green,Sarahport,West,Electronics,Tablet,1,3602,3602,259.01,Cash,2025-11-08
ORD00425,Monique Anderson,New Ellen,West,Electronics,Laptop,4,1499,5996,1256.45,UPI,2024-03-24
ORD00426,Dr. William Hill,Cherylchester,North,Clothing,Shoes,8,4106,32848,8991.13,Net Banking,2024-09-28
ORD00427,Christopher Watkins,Lake Richardchester,East,Furniture,Sofa,7,3126,21882,2114.8,Net Banking,2024-02-15
ORD00428,Phillip Wong,East Christopher,North,Groceries,Bread,4,2300,9200,1757.77,UPI,2024-06-03
ORD00429,Jessica Monroe,Ericland,West,Clothing,Shoes,10,1963,19630,3698.3,Net Banking,2025-01-31
ORD00430,Robert Riley,Jacobmouth,South,Sports,Cricket Bat,8,2548,20384,1421.55,UPI,2024-02-05
ORD00431,Elizabeth Garcia,New Gailshire,North,Groceries,Milk,3,1835,5505,1387.89,Net Banking,2024-05-09
ORD00432,Nicole Poole,Annemouth,East,Electronics,Headphones,4,1311,5244,1355.72,UPI,2024-09-21
ORD00433,Marcus Jones,Seanport,West,Electronics,Headphones,9,3355,30195,5677.07,UPI,2024-10-09
ORD00434,Robert Hopkins,Bowenmouth,North,Sports,Gym Gloves,2,3495,6990,611.0,UPI,2025-08-03
ORD00435,Dr. Joseph Wilson II,Port Justinshire,East,Sports,Football,5,4487,22435,6058.21,Net Banking,2025-02-24
ORD00436,Melissa Sanders,Lake Michaelburgh,West,Groceries,Eggs,1,1510,1510,179.47,UPI,2024-05-27
ORD00437,Erica Bowman,Kaylaberg,East,Groceries,Bread,4,503,2012,475.71,UPI,2024-10-02
ORD00438,Stephen Davis,South Kimberlyfort,North,Clothing,Jacket,5,2396,11980,3123.33,Cash,2025-12-13
ORD00439,Shawn Owens,Port Alexis,North,Furniture,Sofa,8,2728,21824,2561.16,Cash,2025-03-02
ORD00440,James Lopez,Emilyhaven,North,Groceries,Milk,7,4068,28476,6830.63,Cash,2025-01-17
ORD00441,Robin Riley,South Carlmouth,North,Electronics,Tablet,9,3404,30636,2570.74,Cash,2025-06-20
ORD00442,Sarah Oconnell,Millerfort,East,Furniture,Table,1,2143,2143,124.87,Cash,2024-02-21
ORD00443,Lauren Sanchez,Bellmouth,North,Clothing,Jacket,8,4237,33896,5058.49,Cash,2024-05-06
ORD00444,Brandon Terry,North Jenniferberg,East,Clothing,Shoes,10,3754,37540,3543.62,Card,2025-04-30
ORD00445,Deborah Finley,Lake Crystalview,South,Furniture,Sofa,2,2435,4870,276.92,Cash,2024-02-20
ORD00446,Mitchell Brooks,East Rachelfort,North,Furniture,Table,4,2304,9216,1962.06,UPI,2025-06-09
ORD00447,Brian Arroyo,Lake Adamton,East,Groceries,Milk,3,169,507,53.71,Card,2025-09-14
ORD00448,Charles Monroe,South Edwardport,East,Groceries,Eggs,6,3860,23160,2617.07,Net Banking,2025-04-22
ORD00449,Mark Villanueva,New Michelleshire,East,Sports,Football,1,4290,4290,1286.39,Card,2025-01-18
ORD00450,David Olson,Pearsonport,East,Electronics,Headphones,2,2854,5708,1695.79,Card,2025-10-17
ORD00451,Sarah Wade,Thomasmouth,North,Clothing,Jacket,4,1328,5312,952.57,Net Banking,2024-09-03
ORD00452,Joshua Maldonado,Beltranberg,West,Clothing,Jeans,1,4174,4174,1249.56,Net Banking,2024-09-22
ORD00453,Brian Miller,Contrerasland,South,Groceries,Rice,10,4786,47860,12156.62,Net Banking,2024-12-17
ORD00454,Rhonda Davis,Fullermouth,West,Clothing,Jacket,3,4673,14019,1335.79,Cash,2024-04-09
ORD00455,Levi Powell,South Alex,East,Clothing,Jeans,6,831,4986,526.34,Net Banking,2024-08-16
ORD00456,Shane Baker,Adamsmouth,West,Clothing,Jacket,5,4896,24480,3023.59,UPI,2024-04-30
ORD00457,Veronica Fowler,Noahfurt,West,Sports,Football,8,1693,13544,2371.82,Card,2025-11-28
ORD00458,Kenneth Thompson,Lake Maryburgh,West,Groceries,Rice,3,1225,3675,1095.47,Net Banking,2024-12-16
ORD00459,Jim Berger,South Annetteshire,South,Furniture,Sofa,3,762,2286,392.95,Card,2025-10-08
ORD00460,Adam Washington,Williamville,South,Electronics,Laptop,8,2340,18720,1915.91,Net Banking,2024-06-21
ORD00461,Jessica Sanchez,Mcgeefort,West,Electronics,Phone,10,3652,36520,7609.74,Net Banking,2025-02-17
ORD00462,Shaun Esparza,Sotostad,North,Groceries,Rice,1,4472,4472,446.55,Card,2025-01-17
ORD00463,Vanessa Parker,Jennifertown,South,Sports,Cricket Bat,1,133,133,27.49,Card,2024-09-11
ORD00464,Katherine Hall,Port Alexandrastad,South,Clothing,Jeans,2,3242,6484,1140.11,UPI,2024-11-09
ORD00465,Andrea Powell,Butlerfort,East,Electronics,Tablet,5,3834,19170,4446.63,Net Banking,2025-09-02
ORD00466,James Bryant,Walkerport,West,Furniture,Sofa,8,3042,24336,5780.5,UPI,2024-06-17
ORD00467,Vincent Reyes,Kevinside,South,Furniture,Table,3,1830,5490,1282.02,UPI,2025-08-26
ORD00468,Debra Taylor,North Courtney,North,Clothing,T-Shirt,7,2195,15365,3730.81,UPI,2025-09-30
ORD00469,Jonathan Hodge,West Michelleton,North,Electronics,Laptop,1,1048,1048,161.6,Card,2025-01-24
